start_time,average
2025-06-30 08:00:00,50.165
2025-06-30 09:00:00,45.30833333333333
2025-06-30 10:00:00,48.056666666666665
2025-06-30 11:00:00,40.88
2025-06-30 12:00:00,45.24333333333333
2025-06-30 13:00:00,52.276666666666664
2025-06-30 14:00:00,51.098333333333336
2025-06-30 15:00:00,46.835
2025-06-30 16:00:00,47.80499999999999
2025-06-30 17:00:00,52.75833333333333
2025-06-30 18:00:00,51.08833333333334
2025-06-30 19:00:00,55.669999999999995
2025-06-30 20:00:00,50.52166666666667
2025-06-30 21:00:00,44.85666666666667
2025-06-30 22:00:00,50.415
2025-06-30 23:00:00,43.255
